S.NO,symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
58,AAPL,18-08-2015 05:30,116.5,117.44,116.01,116.43,34560708,107.8423706,108.7125151,107.3887847,107.7775726,34560708,0,1
59,AAPL,19-08-2015 05:30,115.01,116.52,114.68,116.1,48286510,106.4630991,107.8608843,106.1576229,107.4720964,48286510,0,1
60,AAPL,20-08-2015 05:30,112.65,114.35,111.63,114.08,68501622,104.2784811,105.8521466,103.3342818,105.6022115,68501622,0,1
61,AAPL,21-08-2015 05:30,105.76,111.9,105.645,110.43,128275471,97.90050744,103.5842169,97.7940536,102.2234591,128275471,0,1
62,AAPL,24-08-2015 05:30,103.12,108.8,92,94.87,162206292,95.45669749,100.7145916,85.16307379,87.81979142,162206292,0,1
63,AAPL,25-08-2015 05:30,103.74,111.11,103.5,111.11,103601599,96.03062256,102.8529253,95.80845802,102.8529253,103601599,0,1
64,AAPL,26-08-2015 05:30,109.69,109.89,105.05,107.085,96774611,101.5384518,101.7235889,97.24327067,99.12704084,96774611,0,1
65,AAPL,27-08-2015 05:30,112.92,113.24,110.02,112.25,84616056,104.5284162,104.8246356,101.843928,103.9082069,84616056,0,1
66,AAPL,28-08-2015 05:30,113.29,113.31,111.54,112.17,53164407,104.8709199,104.8894336,103.2509701,103.834152,53164407,0,1
67,AAPL,31-08-2015 05:30,112.76,114.53,112,112.13,56229271,104.3803065,106.01877,103.6767855,103.7971246,56229271,0,1
68,AAPL,01-09-2015 05:30,107.72,111.88,107.36,110.18,76845860,99.71485118,103.5657032,99.38160437,101.9920377,76845860,0,1
69,AAPL,02-09-2015 05:30,112.34,112.34,109.131,110,61888812,103.9915186,103.9915186,101.0209935,101.8254143,61888812,0,1
70,AAPL,03-09-2015 05:30,110.37,112.78,110.04,112.49,53233940,102.167918,104.3988202,101.8624417,104.1303714,53233940,0,1
71,AAPL,04-09-2015 05:30,109.27,110.45,108.51,108.97,49996311,101.1496638,102.2419728,100.4461428,100.8719582,49996311,0,1
72,AAPL,08-09-2015 05:30,112.31,112.56,110.32,111.65,54843626,103.963748,104.1951694,102.1216337,103.3527955,54843626,0,1
73,AAPL,09-09-2015 05:30,110.15,114.02,109.77,113.76,85010804,101.9642672,105.5466704,101.6125066,105.3059921,85010804,0,1
74,AAPL,10-09-2015 05:30,112.57,113.2825,109.9,110.27,62892831,104.2044263,104.8639772,101.7328458,102.0753494,62892831,0,1
75,AAPL,11-09-2015 05:30,114.21,114.21,111.76,111.79,49915473,105.7225506,105.7225506,103.4546209,103.4823915,49915473,0,1
76,AAPL,14-09-2015 05:30,115.31,116.89,114.86,116.58,58363431,106.7408048,108.203388,106.3242463,107.9164255,58363431,0,1
77,AAPL,15-09-2015 05:30,116.28,116.53,114.42,115.93,43341155,107.6387198,107.8701412,105.9169446,107.3147298,43341155,0,1
78,AAPL,16-09-2015 05:30,116.41,116.54,115.44,116.25,37173489,107.7590589,107.879398,106.8611439,107.6109492,37173489,0,1
79,AAPL,17-09-2015 05:30,113.92,116.49,113.715,115.66,64112641,105.4541018,107.8331138,105.2643363,107.0647947,64112641,0,1
80,AAPL,18-09-2015 05:30,113.45,114.3,111.87,112.21,74285291,105.0190296,105.8058623,103.5564464,103.8711795,74285291,0,1
81,AAPL,21-09-2015 05:30,115.21,115.37,113.66,113.67,50221965,106.6482362,106.7963459,105.2134236,105.2226804,50221965,0,1
82,AAPL,22-09-2015 05:30,113.4,114.18,112.5201,113.38,50346159,104.9727453,105.6947801,104.1582346,104.9542316,50346159,0,1
83,AAPL,23-09-2015 05:30,114.32,114.72,113.3,113.63,35756716,105.824376,106.1946503,104.8801767,105.185653,35756716,0,1
84,AAPL,24-09-2015 05:30,115,115.5,112.37,113.25,50219475,106.4538422,106.916685,104.0192892,104.8338925,50219475,0,1
85,AAPL,25-09-2015 05:30,114.71,116.69,114.02,116.44,56151926,106.1853934,108.0182509,105.5466704,107.7868295,56151926,0,1
86,AAPL,28-09-2015 05:30,112.44,114.57,112.44,113.85,50782189,104.0840871,106.0557974,104.0840871,105.3893038,50782189,0,1
87,AAPL,29-09-2015 05:30,109.06,113.51,107.86,112.83,73365384,100.9552699,105.0745707,99.84444717,104.4451045,73365384,0,1
88,AAPL,30-09-2015 05:30,110.3,111.54,108.73,110.17,65041596,102.10312,103.2509701,100.6497936,101.9827809,65041596,0,1
89,AAPL,01-10-2015 05:30,109.58,109.62,107.31,109.07,63929100,101.4366264,101.4736538,99.33532009,100.9645267,63929100,0,1
90,AAPL,02-10-2015 05:30,110.38,111.0136,107.55,108.01,58019758,102.1771748,102.7636892,99.55748463,99.9833,58019758,0,1
91,AAPL,05-10-2015 05:30,110.78,111.3698,109.07,109.88,52064743,102.5474491,103.0934184,100.9645267,101.714332,52064743,0,1
92,AAPL,06-10-2015 05:30,111.31,111.74,109.765,110.63,48856977,103.0380624,103.4361072,101.6078782,102.4085962,48856977,0,1
93,AAPL,07-10-2015 05:30,110.78,111.77,109.41,111.74,46765550,102.5474491,103.4638778,101.2792598,103.4361072,46765550,0,1
94,AAPL,08-10-2015 05:30,109.5,110.19,108.21,110.19,61979577,101.3625715,102.0012946,100.1684371,102.0012946,61979577,0,1
95,AAPL,09-10-2015 05:30,112.12,112.28,109.49,110,52766140,103.7878678,103.9359774,101.3533147,101.8254143,52766140,0,1
96,AAPL,12-10-2015 05:30,111.6,112.75,111.44,112.73,30467204,103.3065113,104.3710497,103.1584016,104.352536,30467204,0,1
97,AAPL,13-10-2015 05:30,111.79,112.45,110.68,110.82,33049256,103.4823915,104.093344,102.4548805,102.5844765,33049256,0,1
98,AAPL,14-10-2015 05:30,110.21,111.52,109.56,111.29,44462449,102.0198083,103.2324564,101.4181127,103.0195487,44462449,0,1
99,AAPL,15-10-2015 05:30,111.86,112.1,110.49,110.93,37673452,103.5471895,103.769354,102.2790003,102.6863019,37673452,0,1
100,AAPL,16-10-2015 05:30,111.04,112,110.53,111.78,39232609,102.7881273,103.6767855,102.3160277,103.4731347,39232609,0,1
101,AAPL,19-10-2015 05:30,111.73,111.75,110.11,110.8,29759153,103.4268504,103.4453641,101.9272397,102.5659628,29759153,0,1
102,AAPL,20-10-2015 05:30,113.77,114.17,110.82,111.34,48967763,105.315249,105.6855232,102.5844765,103.065833,48967763,0,1
103,AAPL,21-10-2015 05:30,113.76,115.58,113.7,114,42326974,105.3059921,106.9907399,105.250451,105.5281567,42326974,0,1
104,AAPL,22-10-2015 05:30,115.5,115.5,114.1,114.33,41654089,106.916685,106.916685,105.6207252,105.8336329,41654089,0,1
105,AAPL,23-10-2015 05:30,119.08,119.228,116.33,116.7,59366914,110.2306394,110.3676409,107.6850041,108.0275077,59366914,0,1
106,AAPL,26-10-2015 05:30,115.28,118.13,114.92,118.08,66333781,106.7130342,109.3512381,106.3797874,109.3049538,66333781,0,1
107,AAPL,27-10-2015 05:30,114.55,116.54,113.99,115.4,69884400,106.0372837,107.879398,105.5188998,106.8241165,69884400,0,1
108,AAPL,28-10-2015 05:30,119.27,119.3,116.06,116.93,85551352,110.4065197,110.4342903,107.435069,108.2404154,85551352,0,1
109,AAPL,29-10-2015 05:30,120.53,120.69,118.27,118.7,51227334,111.5728835,111.7209932,109.4808341,109.8788789,51227334,0,1
110,AAPL,30-10-2015 05:30,119.5,121.22,119.45,120.99,49365254,110.6194274,112.2116066,110.5731431,111.9986989,49365254,0,1
111,AAPL,02-11-2015 05:30,121.18,121.36,119.61,119.87,32203267,112.1745792,112.3412026,110.7212528,110.961931,32203267,0,1
112,AAPL,03-11-2015 05:30,122.57,123.49,120.7,120.79,45518976,113.4612821,114.3129129,111.7302501,111.8135618,45518976,0,1
113,AAPL,04-11-2015 05:30,122,123.82,121.62,123.13,44886050,112.9336413,114.6183891,112.5818808,113.979666,44886050,0,1
114,AAPL,05-11-2015 05:30,120.92,122.69,120.18,121.85,39552680,112.4152574,114.0607669,111.7273043,113.2798471,39552680,0.52,1
115,AAPL,06-11-2015 05:30,121.06,121.81,120.62,121.11,33042283,112.5454107,113.2426605,112.1363575,112.591894,33042283,0,1
116,AAPL,09-11-2015 05:30,120.57,121.81,120.05,120.96,33871405,112.0898742,113.2426605,111.6064477,112.4524441,33871405,0,1
117,AAPL,10-11-2015 05:30,116.77,118.07,116.061,116.9,59127931,108.557142,109.7657083,107.8980085,108.6779986,59127931,0,1
118,AAPL,11-11-2015 05:30,116.11,117.42,115.21,116.37,45217971,107.9435622,109.1614251,107.1068624,108.1852754,45217971,0,1
119,AAPL,12-11-2015 05:30,115.72,116.82,115.65,116.26,32525579,107.5809923,108.6036253,107.5159156,108.0830121,32525579,0,1
120,AAPL,13-11-2015 05:30,112.34,115.57,112.27,115.2,45812403,104.43872,107.4415423,104.3736433,107.0975658,45812403,0,1
121,AAPL,16-11-2015 05:30,114.175,114.24,111,111.38,38106701,106.1446577,106.2050861,103.192967,103.5462402,38106701,0,1
122,AAPL,17-11-2015 05:30,113.69,115.05,113.32,114.92,27583101,105.6937696,106.9581158,105.349793,106.8372592,27583101,0,1
123,AAPL,18-11-2015 05:30,117.29,117.49,115.5,115.76,46674697,109.0405685,109.2265018,107.3764657,107.6181789,46674697,0,1
124,AAPL,19-11-2015 05:30,118.78,119.75,116.76,117.64,43295820,110.4257714,111.3275478,108.5478453,109.3659517,43295820,0,1
125,AAPL,20-11-2015 05:30,119.3,119.92,118.85,119.2,34287096,110.9091979,111.485591,110.490848,110.8162313,34287096,0,1
126,AAPL,23-11-2015 05:30,117.75,119.73,117.34,119.27,32482528,109.468215,111.3089544,109.0870518,110.8813079,32482528,0,1
127,AAPL,24-11-2015 05:30,118.88,119.35,117.12,117.33,42803172,110.518738,110.9556812,108.8825252,109.0777551,42803172,0,1
128,AAPL,25-11-2015 05:30,118.03,119.23,117.92,119.21,21388308,109.7285216,110.8441212,109.6262583,110.8255279,21388308,0,1
129,AAPL,27-11-2015 05:30,117.81,118.41,117.6,118.29,13046445,109.523995,110.0817948,109.3287651,109.9702349,13046445,0,1
130,AAPL,30-11-2015 05:30,118.3,119.41,117.75,117.99,39180322,109.9795315,111.0114612,109.468215,109.6913349,39180322,0,1
131,AAPL,01-12-2015 05:30,117.34,118.81,116.86,118.75,34852374,109.0870518,110.4536614,108.6408119,110.3978814,34852374,0,1
132,AAPL,02-12-2015 05:30,116.28,118.11,116.08,117.05,33386563,108.1016055,109.8028949,107.9156722,108.8174486,33386563,0,1
133,AAPL,03-12-2015 05:30,115.2,116.79,114.22,116.55,41569509,107.0975658,108.5757353,106.1864927,108.3526154,41569509,0,1
134,AAPL,04-12-2015 05:30,119.03,119.25,115.11,115.29,57776977,110.658188,110.8627146,107.0138958,107.1812357,57776977,0,1
135,AAPL,07-12-2015 05:30,118.28,119.86,117.81,118.98,32084249,109.9609382,111.4298111,109.523995,110.6117046,32084249,0,1
136,AAPL,08-12-2015 05:30,118.23,118.6,116.86,117.52,34309450,109.9144549,110.2584314,108.6408119,109.2543917,34309450,0,1
137,AAPL,09-12-2015 05:30,115.62,117.69,115.08,117.64,46361357,107.4880256,109.412435,106.9860058,109.3659517,46361357,0,1
138,AAPL,10-12-2015 05:30,116.17,116.94,115.51,116.04,29212727,107.9993422,108.7151853,107.3857623,107.8784855,29212727,0,1
139,AAPL,11-12-2015 05:30,113.18,115.39,112.851,115.19,46886161,105.2196397,107.2742024,104.9137795,107.0882691,46886161,0,1
140,AAPL,14-12-2015 05:30,112.48,112.68,109.79,112.18,65003609,104.5688732,104.7548065,102.0680707,104.2899733,65003609,0,1
141,AAPL,15-12-2015 05:30,110.49,112.8,110.35,111.94,53323105,102.7188372,104.8663665,102.5886839,104.0668534,53323105,0,1
142,AAPL,16-12-2015 05:30,111.34,111.99,108.8,111.07,56238467,103.5090536,104.1133367,101.147701,103.2580437,56238467,0,1
143,AAPL,17-12-2015 05:30,108.98,112.25,108.98,112.02,44772827,101.315041,104.35505,101.315041,104.1412267,44772827,0,1
144,AAPL,18-12-2015 05:30,106.03,109.52,105.81,108.91,96453327,98.57252516,101.8170608,98.36799856,101.2499643,96453327,0,1
145,AAPL,21-12-2015 05:30,107.33,107.37,105.57,107.28,47590610,99.78109144,99.8182781,98.14487863,99.73460813,47590610,0,1
146,AAPL,22-12-2015 05:30,107.23,107.72,106.451,107.4,32789367,99.68812481,100.1436613,98.9639147,99.84616809,32789367,0,1
147,AAPL,23-12-2015 05:30,108.61,108.85,107.2,107.27,32657354,100.9710644,101.1941843,99.66023482,99.72531146,32657354,0,1
148,AAPL,24-12-2015 05:30,108.03,109,107.95,109,13596680,100.4318579,101.3336343,100.3574846,101.3336343,13596680,0,1
149,AAPL,28-12-2015 05:30,106.82,107.69,106.1807,107.59,26704210,99.3069616,100.1157713,98.71262589,100.0228047,26704210,0,1
150,AAPL,29-12-2015 05:30,108.74,109.43,106.86,106.96,30931243,101.091921,101.7333908,99.34414825,99.43711489,30931243,0,1
151,AAPL,30-12-2015 05:30,107.32,108.7,107.18,108.58,25213777,99.77179478,101.0547344,99.64164149,100.9431744,25213777,0,1
152,AAPL,31-12-2015 05:30,105.26,107.03,104.82,107.01,40912316,97.85668206,99.50219153,97.44762886,99.48359821,40912316,0,1
153,AAPL,04-01-2016 05:30,105.35,105.368,102,102.61,67649387,97.94035203,97.95708603,94.82596969,95.39306618,67649387,0,1
154,AAPL,05-01-2016 05:30,102.71,105.85,102.41,105.75,55790992,95.48603282,98.40518522,95.20713291,98.31221858,55790992,0,1
155,AAPL,06-01-2016 05:30,100.7,102.37,99.87,100.56,68457388,93.61740341,95.16994625,92.84578033,93.48725012,68457388,0,1
156,AAPL,07-01-2016 05:30,96.45,100.13,96.43,98.68,81094428,89.66632134,93.08749358,89.64772802,91.73947735,81094428,0,1
157,AAPL,08-01-2016 05:30,96.96,99.11,96.76,98.55,70798016,90.14045119,92.13923389,89.95451792,91.61862072,70798016,0,1
158,AAPL,11-01-2016 05:30,98.53,99.06,97.34,98.97,49739377,91.60002739,92.09275057,90.49372441,92.00908059,49739377,0,1
159,AAPL,12-01-2016 05:30,99.96,100.69,98.8399,100.55,49154227,92.9294503,93.60810675,91.888131,93.47795346,49154227,0,1
160,AAPL,13-01-2016 05:30,97.39,101.19,97.3,100.32,62439631,90.54020773,94.07293993,90.45653776,93.26413019,62439631,0,1
161,AAPL,14-01-2016 05:30,99.52,100.48,95.74,97.96,63170127,92.5203971,93.41287681,89.00625822,91.07011756,63170127,0,1
162,AAPL,15-01-2016 05:30,97.13,97.71,95.36,96.2,79833891,90.29849447,90.83770097,88.652985,89.43390475,79833891,0,1
163,AAPL,19-01-2016 05:30,96.66,98.65,95.5,98.41,53087747,89.86155128,91.71158736,88.78313829,91.48846743,53087747,0,1
164,AAPL,20-01-2016 05:30,96.79,98.1897,93.42,95.1,72334416,89.98240791,91.28366193,86.84943224,88.41127174,72334416,0,1
165,AAPL,21-01-2016 05:30,96.3,97.88,94.94,97.06,52161463,89.52687139,90.99574425,88.26252512,90.23341783,52161463,0,1
166,AAPL,22-01-2016 05:30,101.42,101.46,98.37,98.63,65800467,94.2867632,94.32394985,91.45128077,91.69299403,65800467,0,1
167,AAPL,25-01-2016 05:30,99.44,101.53,99.21,101.52,51794525,92.44602379,94.3890265,92.23220052,94.37972984,51794525,0,1
168,AAPL,26-01-2016 05:30,99.99,100.88,98.07,99.93,75077002,92.95734029,93.78474336,91.17238086,92.90156031,75077002,0,1
169,AAPL,27-01-2016 05:30,93.42,96.6289,93.34,96.04,133369674,86.84943224,89.83263866,86.77505893,89.28515813,133369674,0,1
170,AAPL,28-01-2016 05:30,94.09,94.52,92.39,93.79,55678825,87.47230871,87.87206525,85.89187588,87.1934088,55678825,0,1
171,AAPL,29-01-2016 05:30,97.34,97.34,94.35,94.79,64416504,90.49372441,90.49372441,87.71402197,88.12307517,64416504,0,1
172,AAPL,01-02-2016 05:30,96.43,96.71,95.4,96.47,40943541,89.64772802,89.9080346,88.69017165,89.68491467,40943541,0,1
173,AAPL,02-02-2016 05:30,94.48,96.04,94.28,95.42,37357215,87.83487859,89.28515813,87.64894532,88.70876498,37357215,0,1
174,AAPL,03-02-2016 05:30,96.35,96.84,94.08,95,45964294,89.57335471,90.02889123,87.46301205,88.31830511,45964294,0,1
175,AAPL,04-02-2016 05:30,96.6,97.33,95.19,95.86,46471652,90.28919781,90.97150748,88.971312,89.59754143,46471652,0.52,1
176,AAPL,05-02-2016 05:30,94.02,96.92,93.69,96.52,46418064,87.87774719,90.58829246,87.56930583,90.21442415,46418064,0,1
177,AAPL,08-02-2016 05:30,95.01,95.7,93.04,93.13,54021375,88.80307126,89.4479941,86.96176982,87.04589019,54021375,0,1
178,AAPL,09-02-2016 05:30,94.99,95.94,93.93,94.29,44331195,88.78437785,89.67231509,87.79362682,88.1301083,44331195,0,1
179,AAPL,10-02-2016 05:30,94.27,96.35,94.1,95.92,42343601,88.11141488,90.05553011,87.95252085,89.65362168,42343601,0,1
180,AAPL,11-02-2016 05:30,93.7,94.72,92.59,93.79,50074711,87.57865253,88.53201674,86.54116796,87.66277291,50074711,0,1
181,AAPL,12-02-2016 05:30,93.99,94.5,93.01,94.19,40351381,87.84970706,88.32638916,86.93372969,88.03664122,40351381,0,1
182,AAPL,16-02-2016 05:30,96.64,96.85,94.61,95.02,49057916,90.32658464,90.52286551,88.42920295,88.81241797,49057916,0,1
183,AAPL,17-02-2016 05:30,98.12,98.21,96.15,96.67,44863243,91.7098974,91.79401777,89.86859596,90.35462477,44863243,0,1
184,AAPL,18-02-2016 05:30,96.26,98.89,96.091,98.84,39020983,89.97140974,92.42959391,89.81345038,92.38286037,39020983,0,1
185,AAPL,19-02-2016 05:30,96.04,96.7599,95.8,96,35374173,89.76578217,90.43865167,89.54146118,89.72839534,35374173,0,1
186,AAPL,22-02-2016 05:30,96.88,96.9,95.92,96.31,34280758,90.55090563,90.56959905,89.65362168,90.01814328,34280758,0,1
187,AAPL,23-02-2016 05:30,94.69,96.5,94.55,96.4,31942633,88.50397661,90.19573073,88.3731227,90.10226365,31942633,0,1
188,AAPL,24-02-2016 05:30,96.1,96.38,93.32,93.98,36255745,89.82186242,90.08357024,87.22347764,87.84036035,36255745,0,1
189,AAPL,25-02-2016 05:30,96.76,96.76,95.25,96.05,27582659,90.43874514,90.43874514,89.02739225,89.77512888,27582659,0,1
190,AAPL,26-02-2016 05:30,96.91,98.0237,96.58,97.2,28991131,90.57894575,91.61988861,90.27050439,90.85000028,28991131,0,1
191,AAPL,29-02-2016 05:30,96.69,98.23,96.65,96.86,35216277,90.37331818,91.81271119,90.33593135,90.53221221,35216277,0,1
192,AAPL,01-03-2016 05:30,100.53,100.77,97.42,97.65,50407147,93.96245399,94.18677498,91.05562785,91.27060213,50407147,0,1
193,AAPL,02-03-2016 05:30,100.75,100.89,99.64,100.51,33169560,94.16808157,94.29893548,93.130597,93.94376058,33169560,0,1
194,AAPL,03-03-2016 05:30,101.5,101.7099,100.45,100.58,36955742,94.86908466,95.06527205,93.88768033,94.00918753,36955742,0,1
195,AAPL,04-03-2016 05:30,103.01,103.75,101.37,102.37,46055100,96.28043754,96.97209392,94.74757745,95.68224824,46055100,0,1
196,AAPL,07-03-2016 05:30,101.87,102.83,100.96,102.39,35915810,95.21491285,96.1121968,94.36436243,95.70094165,35915810,0,1
197,AAPL,08-03-2016 05:30,101.03,101.76,100.4,100.78,31182194,94.42978939,95.11209906,93.84094679,94.19612169,31182194,0,1
198,AAPL,09-03-2016 05:30,101.12,101.58,100.27,101.31,27201683,94.51390976,94.94385832,93.71943959,94.69149721,27201683,0,1
199,AAPL,10-03-2016 05:30,101.17,102.24,100.15,101.41,33513577,94.5606433,95.56074104,93.6072791,94.78496429,33513577,0,1
200,AAPL,11-03-2016 05:30,102.26,102.28,101.5,102.24,27408237,95.57943445,95.59812787,94.86908466,95.56074104,27408237,0,1
201,AAPL,14-03-2016 05:30,102.52,102.91,101.78,101.91,25076062,95.82244886,96.18697046,95.13079248,95.25229968,25076062,0,1
202,AAPL,15-03-2016 05:30,104.58,105.18,103.85,103.96,40067734,97.74787067,98.30867314,97.065561,97.16837479,40067734,0,1
203,AAPL,16-03-2016 05:30,105.97,106.31,104.59,104.61,38303493,99.04706306,99.36485113,97.75721738,97.7759108,38303493,0,1
204,AAPL,17-03-2016 05:30,105.8,106.47,104.96,105.52,34420705,98.88816903,99.51439846,98.10304557,98.62646121,34420705,0,1
205,AAPL,18-03-2016 05:30,105.92,106.5,105.19,106.34,44205171,99.00032952,99.54243858,98.31801985,99.39289125,44205171,0,1
206,AAPL,21-03-2016 05:30,105.91,107.65,105.1401,105.93,35502678,98.99098282,100.61731,98.27137978,99.00967623,35502678,0,1
207,AAPL,22-03-2016 05:30,106.72,107.29,105.21,105.25,32444375,99.74806615,100.2808285,98.33671327,98.3741001,32444375,0,1
208,AAPL,23-03-2016 05:30,106.13,107.07,105.9,106.48,25703495,99.19661039,100.0752009,98.98163611,99.52374516,25703495,0,1
209,AAPL,24-03-2016 05:30,105.67,106.25,104.89,105.47,26132955,98.76666183,99.30877088,98.03761862,98.57972767,26132955,0,1
210,AAPL,28-03-2016 05:30,105.19,106.19,105.06,106,19411372,98.31801985,99.25269064,98.19651265,99.07510319,19411372,0,1
211,AAPL,29-03-2016 05:30,107.68,107.79,104.88,104.89,31190083,100.6453501,100.7481639,98.02827191,98.03761862,31190083,0,1
212,AAPL,30-03-2016 05:30,109.56,110.42,108.6,108.65,45601149,102.4025312,103.2063481,101.5052472,101.5519808,45601149,0,1
213,AAPL,31-03-2016 05:30,108.99,109.9,108.88,109.72,25888449,101.8697688,102.7203192,101.766955,102.5520785,25888449,0,1
214,AAPL,01-04-2016 05:30,109.99,110,108.2,108.78,25873950,102.8044396,102.8137863,101.1313789,101.673488,25873950,0,1
215,AAPL,04-04-2016 05:30,111.12,112.19,110.27,110.42,37356204,103.8606176,104.8607153,103.0661474,103.2063481,37356204,0,1
216,AAPL,05-04-2016 05:30,109.81,110.73,109.42,109.51,26578652,102.6361989,103.496096,102.2716773,102.3557976,26578652,0,1
217,AAPL,06-04-2016 05:30,110.96,110.98,109.2,110.23,26404077,103.7110703,103.7297637,102.0660497,103.0287606,26404077,0,1
218,AAPL,07-04-2016 05:30,108.54,110.42,108.121,109.95,31801870,101.449167,103.2063481,101.0575399,102.7670528,31801870,0,1
219,AAPL,08-04-2016 05:30,108.66,109.77,108.17,108.91,23581740,101.5613275,102.598812,101.1033388,101.7949952,23581740,0,1
220,AAPL,11-04-2016 05:30,109.02,110.61,108.83,108.97,29407518,101.897809,103.3839355,101.7202215,101.8510754,29407518,0,1
221,AAPL,12-04-2016 05:30,110.44,110.5,108.66,109.34,27232325,103.2250415,103.2811217,101.5613275,102.1969036,27232325,0,1
222,AAPL,13-04-2016 05:30,112.04,112.34,110.8,110.8,33257316,104.7205147,105.000916,103.561523,103.561523,33257316,0,1
223,AAPL,14-04-2016 05:30,112.1,112.39,111.33,111.62,25473923,104.776595,105.0476495,104.0568985,104.327953,25473923,0,1
224,AAPL,15-04-2016 05:30,109.85,112.3,109.73,112.11,46938969,102.6735857,104.9635291,102.5614252,104.7859417,46938969,0,1
225,AAPL,18-04-2016 05:30,107.48,108.95,106.94,108.89,60821461,100.4584159,101.832382,99.95369373,101.7763018,60821461,0,1
226,AAPL,19-04-2016 05:30,106.91,108,106.23,107.88,32384879,99.9256536,100.9444448,99.29007747,100.8322843,32384879,0,1
227,AAPL,20-04-2016 05:30,107.13,108.09,106.06,106.64,30611030,100.1312812,101.0285651,99.13118343,99.67329249,30611030,0,1
228,AAPL,21-04-2016 05:30,105.97,106.93,105.52,106.93,31552525,99.04706306,99.94434702,98.62646121,99.94434702,31552525,0,1
229,AAPL,22-04-2016 05:30,105.68,106.48,104.62,105.01,33683121,98.77600854,99.52374516,97.7852575,98.14977911,33683121,0,1
230,AAPL,25-04-2016 05:30,105.08,105.65,104.51,105,28031588,98.21520607,98.74796841,97.68244372,98.1404324,28031588,0,1
231,AAPL,26-04-2016 05:30,104.35,105.3,103.91,103.91,56016165,97.53289639,98.42083364,97.12164125,97.12164125,56016165,0,1
232,AAPL,27-04-2016 05:30,97.82,98.71,95.68,96,114602142,91.42949617,92.26135317,89.42930069,89.72839534,114602142,0,1
233,AAPL,28-04-2016 05:30,94.83,97.88,94.25,97.61,82242690,88.63483052,91.48557642,88.09272147,91.2332153,82242690,0,1
234,AAPL,29-04-2016 05:30,93.74,94.72,92.51,93.99,68531478,87.61603937,88.53201674,86.4663943,87.84970706,68531478,0,1
235,AAPL,02-05-2016 05:30,93.64,94.08,92.4,93.965,48160104,87.52257229,87.93382743,86.36358051,87.82634029,48160104,0,1
236,AAPL,03-05-2016 05:30,95.18,95.74,93.68,94.2,56831277,88.9619653,89.48538094,87.55995912,88.04598793,56831277,0,1
237,AAPL,04-05-2016 05:30,94.19,95.9,93.82,95.2,41025475,88.03664122,89.63492826,87.69081303,88.98065871,41025475,0,1
238,AAPL,05-05-2016 05:30,93.24,94.07,92.68,94,35890500,87.68146632,88.46198559,87.15485091,88.39615867,35890500,0.57,1
239,AAPL,06-05-2016 05:30,92.72,93.45,91.85,93.37,43699886,87.19246629,87.8789471,86.37433163,87.80371633,43699886,0,1
240,AAPL,09-05-2016 05:30,92.79,93.77,92.59,93,32936436,87.25829322,88.17987019,87.07021629,87.455774,32936436,0,1
241,AAPL,10-05-2016 05:30,93.42,93.57,92.11,93.33,33686836,87.85073556,87.99179326,86.61883165,87.76610094,33686836,0,1
242,AAPL,11-05-2016 05:30,92.51,93.57,92.46,93.48,28719109,86.99498551,87.99179326,86.94796628,87.90715864,28719109,0,1
243,AAPL,12-05-2016 05:30,90.34,92.78,89.47,92.72,76314690,84.95435079,87.24888937,84.13621613,87.19246629,76314690,0,1
244,AAPL,13-05-2016 05:30,90.52,91.67,90,90,44392765,85.12362003,86.20506239,84.63462,84.63462,44392765,0,1
245,AAPL,16-05-2016 05:30,93.88,94.39,91.65,92.39,61259756,88.28331251,88.76290869,86.1862547,86.88213935,61259756,0,1
246,AAPL,17-05-2016 05:30,93.49,94.7,93.01,94.55,46916939,87.91656249,89.05442793,87.46517785,88.91337023,46916939,0,1
247,AAPL,18-05-2016 05:30,94.56,95.21,93.89,94.16,42062391,88.92277408,89.53402411,88.29271635,88.54662021,42062391,0,1
248,AAPL,19-05-2016 05:30,94.2,94.64,93.57,94.64,30442100,88.5842356,88.99800485,87.99179326,88.99800485,30442100,0,1
249,AAPL,20-05-2016 05:30,95.22,95.43,94.52,94.64,32025968,89.54342796,89.74090874,88.88515869,88.99800485,32025968,0,1
250,AAPL,23-05-2016 05:30,96.43,97.19,95.67,95.87,38018643,90.68129341,91.39598575,89.96660106,90.15467799,38018643,0,1
251,AAPL,24-05-2016 05:30,97.9,98.09,96.84,97.22,35140174,92.06365887,92.24233195,91.06685112,91.42419729,35140174,0,1
252,AAPL,25-05-2016 05:30,99.62,99.74,98.11,98.67,38642108,93.68112049,93.79396665,92.26113965,92.78775506,38642108,0,1
253,AAPL,26-05-2016 05:30,100.41,100.73,98.64,99.68,56331159,94.42402438,94.72494747,92.75954352,93.73754357,56331159,0,1
254,AAPL,27-05-2016 05:30,100.35,100.47,99.245,99.44,36341240,94.3676013,94.48044746,93.32847624,93.51185125,36341240,0,1
255,AAPL,31-05-2016 05:30,99.86,100.4,98.82,99.6,42307212,93.90681281,94.41462053,92.92881276,93.6623128,42307212,0,1
256,AAPL,01-06-2016 05:30,98.46,99.54,98.33,99.02,29173285,92.59027428,93.60588972,92.46802427,93.11688969,29173285,0,1
257,AAPL,02-06-2016 05:30,97.72,97.84,96.63,97.6,40191600,91.89438963,92.00723579,90.86937034,91.78154347,40191600,0,1
